,Nom,JJ,rr24,t
4885,ST GIRONS,20170531,23.5875,17.4875
4886,ST GIRONS,20170601,1.4,19.8125
4887,ST GIRONS,20170602,0.825,19.4125
4888,ST GIRONS,20170603,6.175,16.475
4889,ST GIRONS,20170604,7.475,13.2875
4890,ST GIRONS,20170605,4.875,14.825
4891,ST GIRONS,20170606,1.3,14.7375
4892,ST GIRONS,20170607,0.625,15.025
4893,ST GIRONS,20170608,0.0,21.0375
4894,ST GIRONS,20170609,4.75,18.375
4895,ST GIRONS,20170610,0.65,22.9125
4896,ST GIRONS,20170611,0.0,24.2625
4897,ST GIRONS,20170612,0.0,21.4125
4898,ST GIRONS,20170613,-0.0125,25.3
4899,ST GIRONS,20170614,-0.0875,24.8125
4900,ST GIRONS,20170615,0.0,20.275
4901,ST GIRONS,20170616,1.0,20.175
4902,ST GIRONS,20170617,0.2,21.6625
4903,ST GIRONS,20170618,0.15,23.45
4904,ST GIRONS,20170619,0.05,25.3375
4905,ST GIRONS,20170620,0.0,25.125
4906,ST GIRONS,20170621,0.0,24.675
4907,ST GIRONS,20170622,0.0,26.3375
4908,ST GIRONS,20170623,0.45,19.775
4909,ST GIRONS,20170624,1.775,18.375
4910,ST GIRONS,20170625,1.075,19.325
4911,ST GIRONS,20170626,9.45,19.7625
4912,ST GIRONS,20170627,3.1,18.5625
4913,ST GIRONS,20170628,8.175,17.1625
4914,ST GIRONS,20170629,12.075,14.125
4915,ST GIRONS,20170630,9.5625,13.025
4916,ST GIRONS,20170701,0.65,13.425
4917,ST GIRONS,20170702,1.6875,16.025
4918,ST GIRONS,20170703,0.0,19.5
4919,ST GIRONS,20170704,0.0,22.2
4920,ST GIRONS,20170705,0.0,24.0125
4921,ST GIRONS,20170706,0.0,21.55
4922,ST GIRONS,20170707,0.0,24.8375
4923,ST GIRONS,20170708,1.0,21.25
4924,ST GIRONS,20170709,0.95,20.8125
4925,ST GIRONS,20170710,8.05,18.1875
4926,ST GIRONS,20170711,4.55,19.3125
4927,ST GIRONS,20170712,0.625,19.4625
4928,ST GIRONS,20170713,0.4125,18.775
4929,ST GIRONS,20170714,0.675,19.025
4930,ST GIRONS,20170715,0.15,20.7
4931,ST GIRONS,20170716,0.0,22.0
4932,ST GIRONS,20170717,0.5,22.6625
4933,ST GIRONS,20170718,1.4875,24.9875
4934,ST GIRONS,20170719,0.0125,23.9125
4935,ST GIRONS,20170720,6.225,17.575
4936,ST GIRONS,20170721,7.675,17.8
4937,ST GIRONS,20170722,1.8,18.6125
4938,ST GIRONS,20170723,0.45,17.8375
4939,ST GIRONS,20170724,3.0,17.25
4940,ST GIRONS,20170725,2.05,17.7125
4941,ST GIRONS,20170726,-0.1,18.525
4942,ST GIRONS,20170727,-0.025,19.6125
4943,ST GIRONS,20170728,0.325,19.6875
4944,ST GIRONS,20170729,0.225,22.875
4945,ST GIRONS,20170730,-0.025,22.1
4946,ST GIRONS,20170731,-0.0875,19.7125
4947,ST GIRONS,20170801,0.0,20.7125
4948,ST GIRONS,20170802,0.1,22.6375
4949,ST GIRONS,20170803,0.3,23.4
4950,ST GIRONS,20170804,0.0,23.0375
4951,ST GIRONS,20170805,0.3625,19.35
4952,ST GIRONS,20170806,9.15,18.1125
4953,ST GIRONS,20170807,1.7875,21.15
4954,ST GIRONS,20170808,0.5,16.45
4955,ST GIRONS,20170809,0.5125,13.325
4956,ST GIRONS,20170810,1.475,12.45
4957,ST GIRONS,20170811,7.6125,15.6125
4958,ST GIRONS,20170812,0.025,16.675
4959,ST GIRONS,20170813,0.0,18.8625
4960,ST GIRONS,20170814,0.0,23.55
4961,ST GIRONS,20170815,0.0,21.25
4962,ST GIRONS,20170816,0.3625,19.725
4963,ST GIRONS,20170817,0.825,22.5625
4964,ST GIRONS,20170818,0.025,19.0
4965,ST GIRONS,20170819,2.825,17.4125
4966,ST GIRONS,20170820,0.5375,17.8625
4967,ST GIRONS,20170821,0.0,20.4625
4968,ST GIRONS,20170822,0.0,24.7625
4969,ST GIRONS,20170823,1.25,19.65
4970,ST GIRONS,20170824,6.775,23.5125
4971,ST GIRONS,20170825,0.075,22.4
4972,ST GIRONS,20170826,0.0,23.9
4973,ST GIRONS,20170827,1.1875,24.15
4974,ST GIRONS,20170828,4.725,22.7375
4975,ST GIRONS,20170829,0.2,21.7833333333
4976,ST GIRONS,20170831,5.6,15.0666666667
4977,ST GIRONS,20170901,1.08571428571,16.5285714286
4978,ST GIRONS,20170902,0.325,15.35
4979,ST GIRONS,20170903,0.0625,15.4625
4980,ST GIRONS,20170904,4.5,19.1625
4981,ST GIRONS,20170905,1.825,20.3
4982,ST GIRONS,20170906,3.2,17.5875
4983,ST GIRONS,20170907,0.4125,15.7375
4984,ST GIRONS,20170908,-0.0125,16.2875
4985,ST GIRONS,20170909,6.125,13.2625
4986,ST GIRONS,20170910,5.4125,13.925
4987,ST GIRONS,20170911,11.5,15.0625
4988,ST GIRONS,20170912,9.15,14.775
4989,ST GIRONS,20170913,0.6,16.425
4990,ST GIRONS,20170914,2.925,14.6125
4991,ST GIRONS,20170915,3.5375,12.1625
4992,ST GIRONS,20170916,4.5,10.925
4993,ST GIRONS,20170917,-0.05,11.825
4994,ST GIRONS,20170918,4.7125,12.425
4995,ST GIRONS,20170919,3.0875,12.7625
4996,ST GIRONS,20170920,0.075,12.2375
4997,ST GIRONS,20170921,0.0,15.2625
4998,ST GIRONS,20170922,-0.0375,14.2625
4999,ST GIRONS,20170923,-0.075,17.4375
5000,ST GIRONS,20170924,0.125,17.5625
5001,ST GIRONS,20170925,3.825,15.3875
5002,ST GIRONS,20170926,6.1,15.15
5003,ST GIRONS,20170927,0.5,16.2375
5004,ST GIRONS,20170928,0.05,17.6875
5005,ST GIRONS,20170929,0.0,17.6625
5006,ST GIRONS,20170930,5.25,13.525
5007,ST GIRONS,20171001,6.55,14.4875
5008,ST GIRONS,20171002,9.65,17.85
5009,ST GIRONS,20171003,1.525,17.85
5010,ST GIRONS,20171004,0.375,17.3875
5011,ST GIRONS,20171005,0.05,17.3125
5012,ST GIRONS,20171006,0.0,15.1375
5013,ST GIRONS,20171007,0.0,10.3625
5014,ST GIRONS,20171008,0.0,10.7
5015,ST GIRONS,20171009,0.0,11.4375
5016,ST GIRONS,20171010,0.0,13.375
5017,ST GIRONS,20171011,0.0,15.775
5018,ST GIRONS,20171012,0.0,14.5375
5019,ST GIRONS,20171013,0.0,16.875
5020,ST GIRONS,20171014,0.0,17.0625
5021,ST GIRONS,20171015,0.0,17.75
5022,ST GIRONS,20171016,0.0,17.5375
5023,ST GIRONS,20171017,0.175,16.0875
5024,ST GIRONS,20171018,1.9875,14.675
5025,ST GIRONS,20171019,7.4375,13.1125
5026,ST GIRONS,20171020,0.1,13.2375
5027,ST GIRONS,20171021,1.4375,11.0625
5028,ST GIRONS,20171022,3.125,11.55
5029,ST GIRONS,20171023,0.2125,10.65
5030,ST GIRONS,20171024,0.0,14.825
5031,ST GIRONS,20171025,0.0,16.15
5032,ST GIRONS,20171026,0.15,17.1375
5033,ST GIRONS,20171027,0.225,13.2125
5034,ST GIRONS,20171028,0.0875,11.85
5035,ST GIRONS,20171029,0.075,9.025
5036,ST GIRONS,20171030,1.6625,10.725
5037,ST GIRONS,20171031,1.225,8.975
5038,ST GIRONS,20171101,0.0,10.1625
5039,ST GIRONS,20171102,0.0,12.225
5040,ST GIRONS,20171103,0.0,10.125
5041,ST GIRONS,20171104,1.4,10.5
5042,ST GIRONS,20171105,19.9875,9.1125
5043,ST GIRONS,20171106,11.4,6.375
5044,ST GIRONS,20171107,-0.0625,2.6125
5045,ST GIRONS,20171108,4.325,4.775
5046,ST GIRONS,20171109,16.45,5.2375
5047,ST GIRONS,20171110,11.95,7.6375
5048,ST GIRONS,20171111,3.425,10.875
5049,ST GIRONS,20171112,1.975,12.2375
5050,ST GIRONS,20171113,1.25,5.7875
5051,ST GIRONS,20171114,-0.0333333333333,5.31666666667
5052,ST GIRONS,20171115,0.0,3.1875
5053,ST GIRONS,20171116,0.0,4.875
5054,ST GIRONS,20171117,0.0,6.2875
5055,ST GIRONS,20171118,0.0,5.7875
5056,ST GIRONS,20171119,0.0,5.1125
5057,ST GIRONS,20171120,0.0,6.7375
5058,ST GIRONS,20171121,0.0,8.425
5059,ST GIRONS,20171122,0.0,8.725
5060,ST GIRONS,20171123,0.0,11.15
5061,ST GIRONS,20171124,-0.0625,10.5625
5062,ST GIRONS,20171125,9.6375,7.075
5063,ST GIRONS,20171126,9.325,2.325
5064,ST GIRONS,20171127,0.0,2.9375
5065,ST GIRONS,20171128,0.0,3.975
5066,ST GIRONS,20171129,3.72857142857,5.02857142857
5067,ST GIRONS,20171130,2.425,1.0125
5068,ST GIRONS,20171201,8.475,1.425
5069,ST GIRONS,20171202,8.8,-0.1375
5070,ST GIRONS,20171203,0.8,-1.6875
5071,ST GIRONS,20171204,0.0,0.525
5072,ST GIRONS,20171205,0.0,0.675
5073,ST GIRONS,20171206,0.0,1.625
5074,ST GIRONS,20171207,0.0,3.0625
5075,ST GIRONS,20171208,8.2375,5.2875
5076,ST GIRONS,20171209,10.9875,4.4875
5077,ST GIRONS,20171210,5.95,10.7875
5078,ST GIRONS,20171211,6.55,6.9125
5079,ST GIRONS,20171212,7.8,3.25
5080,ST GIRONS,20171213,1.0125,4.85
5081,ST GIRONS,20171214,3.3625,10.975
5082,ST GIRONS,20171215,10.5125,6.3
5083,ST GIRONS,20171216,11.1625,4.3
5084,ST GIRONS,20171217,0.725,3.2875
5085,ST GIRONS,20171218,3.55,5.4875
5086,ST GIRONS,20171219,7.5625,4.9125
5087,ST GIRONS,20171220,-0.025,3.825
5088,ST GIRONS,20171221,0.942857142857,5.6
5089,ST GIRONS,20171222,0.75,5.5625
5090,ST GIRONS,20171223,1.6,6.75
5091,ST GIRONS,20171224,0.125,5.3625
5092,ST GIRONS,20171225,-0.0125,4.0375
5093,ST GIRONS,20171226,1.85,4.825
5094,ST GIRONS,20171227,12.375,5.175
5095,ST GIRONS,20171228,14.0,2.925
5096,ST GIRONS,20171229,11.4,6.75
5097,ST GIRONS,20171230,2.85,9.725
5098,ST GIRONS,20171231,0.525,8.4625
5099,ST GIRONS,20180101,6.175,9.5375
5100,ST GIRONS,20180102,7.25,10.7625
5101,ST GIRONS,20180103,3.1375,14.1375
5102,ST GIRONS,20180104,4.45,13.5875
5103,ST GIRONS,20180105,0.5,10.4
5104,ST GIRONS,20180106,3.825,6.2625
5105,ST GIRONS,20180107,7.5875,6.025
5106,ST GIRONS,20180108,14.6375,5.4125
5107,ST GIRONS,20180109,0.0,5.125
5108,ST GIRONS,20180110,0.5,7.3875
5109,ST GIRONS,20180111,6.925,4.8
5110,ST GIRONS,20180112,1.35,4.0125
5111,ST GIRONS,20180113,0.0,2.875
5112,ST GIRONS,20180114,0.1125,4.4625
5113,ST GIRONS,20180115,0.0125,5.7125
5114,ST GIRONS,20180116,-0.1,12.8875
5115,ST GIRONS,20180117,4.6,8.5125
5116,ST GIRONS,20180118,2.3875,4.675
5117,ST GIRONS,20180119,1.375,6.8625
5118,ST GIRONS,20180120,5.5,8.0625
5119,ST GIRONS,20180121,6.725,12.2875
5120,ST GIRONS,20180122,2.025,12.6625
5121,ST GIRONS,20180123,0.675,9.7625
5122,ST GIRONS,20180124,0.0,10.025
5123,ST GIRONS,20180125,0.7,6.5
5124,ST GIRONS,20180126,22.7375,4.15
5125,ST GIRONS,20180127,7.9125,5.1375
5126,ST GIRONS,20180128,0.4375,4.3625
5127,ST GIRONS,20180129,0.0,4.525
5128,ST GIRONS,20180130,0.0,1.7625
5129,ST GIRONS,20180131,0.0,4.5
5130,ST GIRONS,20180201,6.6375,4.5125
5131,ST GIRONS,20180202,5.8875,2.775
5132,ST GIRONS,20180203,2.05,3.4625
5133,ST GIRONS,20180204,3.55,3.125
5134,ST GIRONS,20180205,3.325,3.0625
5135,ST GIRONS,20180206,0.85,1.2125
5136,ST GIRONS,20180207,0.55,0.5375
5137,ST GIRONS,20180208,3.6625,-1.3125
5138,ST GIRONS,20180209,2.15,0.25
5139,ST GIRONS,20180210,2.375,1.6625
5140,ST GIRONS,20180211,4.375,6.075
5141,ST GIRONS,20180212,17.825,3.025
5142,ST GIRONS,20180213,2.8875,1.7125
5143,ST GIRONS,20180214,9.45,5.6
5144,ST GIRONS,20180215,14.625,12.475
5145,ST GIRONS,20180216,0.15,11.425
5146,ST GIRONS,20180217,11.2125,8.475
5147,ST GIRONS,20180218,7.4125,6.275
5148,ST GIRONS,20180219,9.1125,7.875
5149,ST GIRONS,20180220,39.2375,7.65
5150,ST GIRONS,20180221,33.375,4.6625
5151,ST GIRONS,20180222,3.2875,2.4125
5152,ST GIRONS,20180223,-0.0875,1.675
5153,ST GIRONS,20180224,0.0,2.7875
5154,ST GIRONS,20180225,0.0,5.8875
5155,ST GIRONS,20180226,0.0,3.3375
5156,ST GIRONS,20180227,0.0,-3.1375
5157,ST GIRONS,20180228,0.0,0.5625
5158,ST GIRONS,20180301,0.0,8.325
5159,ST GIRONS,20180302,8.125,7.7
5160,ST GIRONS,20180303,1.4125,9.7
5161,ST GIRONS,20180304,0.375,8.5875
5162,ST GIRONS,20180305,0.375,6.5125
5163,ST GIRONS,20180306,1.425,7.1
5164,ST GIRONS,20180307,2.65,5.8375
5165,ST GIRONS,20180308,0.125,7.6
5166,ST GIRONS,20180309,0.0,11.2625
5167,ST GIRONS,20180310,0.575,13.55
5168,ST GIRONS,20180311,2.025,10.9625
5169,ST GIRONS,20180312,-0.0375,9.4625
5170,ST GIRONS,20180313,-0.1,8.575
5171,ST GIRONS,20180314,-0.0125,11.5625
5172,ST GIRONS,20180315,0.525,10.8375
5173,ST GIRONS,20180316,0.625,6.7375
5174,ST GIRONS,20180317,3.425,4.225
5175,ST GIRONS,20180318,5.9,5.2875
5176,ST GIRONS,20180319,3.475,2.8
5177,ST GIRONS,20180320,7.675,1.175
5178,ST GIRONS,20180321,0.9375,3.65
5179,ST GIRONS,20180322,0.0,4.8875
5180,ST GIRONS,20180323,0.0,6.125
5181,ST GIRONS,20180324,9.025,5.8125
5182,ST GIRONS,20180325,5.8,7.1
5183,ST GIRONS,20180326,12.1,6.4375
5184,ST GIRONS,20180327,8.05,8.0625
5185,ST GIRONS,20180328,3.825,11.425
5186,ST GIRONS,20180329,3.8,8.875
5187,ST GIRONS,20180330,0.6875,7.2125
5188,ST GIRONS,20180331,7.125,4.725
5189,ST GIRONS,20180401,8.4625,8.5875
5190,ST GIRONS,20180402,0.0,11.8625
5191,ST GIRONS,20180403,0.0,12.525
5192,ST GIRONS,20180404,0.1,14.45
5193,ST GIRONS,20180405,1.2,11.6875
5194,ST GIRONS,20180406,0.0875,14.3625
5195,ST GIRONS,20180407,0.0,15.4375
5196,ST GIRONS,20180408,1.9125,9.15
5197,ST GIRONS,20180409,2.0,9.95
5198,ST GIRONS,20180410,1.4,10.8
5199,ST GIRONS,20180411,6.0,8.6625
5200,ST GIRONS,20180412,6.175,8.8375
5201,ST GIRONS,20180413,1.025,8.9375
5202,ST GIRONS,20180414,0.025,9.8375
5203,ST GIRONS,20180415,0.75,12.6875
5204,ST GIRONS,20180416,5.525,10.0625
5205,ST GIRONS,20180417,1.3,13.875
5206,ST GIRONS,20180418,0.125,17.125
5207,ST GIRONS,20180419,0.0,17.4875
5208,ST GIRONS,20180420,0.0,16.925
5209,ST GIRONS,20180421,0.0,17.05
5210,ST GIRONS,20180422,0.0,17.6625
5211,ST GIRONS,20180423,0.7,14.725
5212,ST GIRONS,20180424,1.3,16.225
5213,ST GIRONS,20180425,0.825,13.425
5214,ST GIRONS,20180426,3.325,11.775
5215,ST GIRONS,20180427,0.925,12.8625
5216,ST GIRONS,20180428,2.675,11.9875
5217,ST GIRONS,20180429,14.3875,10.2125
5218,ST GIRONS,20180430,13.2375,7.9375
5219,ST GIRONS,20180501,14.3,7.975
5220,ST GIRONS,20180502,0.45,9.5625
5221,ST GIRONS,20180503,18.3,8.8625
5222,ST GIRONS,20180504,12.45,9.3625
5223,ST GIRONS,20180505,1.25,12.2625
5224,ST GIRONS,20180506,0.225,14.275
5225,ST GIRONS,20180507,0.0,18.075
5226,ST GIRONS,20180508,16.0125,14.4
5227,ST GIRONS,20180509,5.475,13.925
5228,ST GIRONS,20180510,7.425,12.625
5229,ST GIRONS,20180511,0.1875,15.8875
5230,ST GIRONS,20180512,3.3625,9.875
5231,ST GIRONS,20180513,20.1625,7.3375
5232,ST GIRONS,20180514,7.425,8.125
5233,ST GIRONS,20180515,8.825,9.4625
5234,ST GIRONS,20180516,1.775,12.475
5235,ST GIRONS,20180517,0.0375,13.9125
5236,ST GIRONS,20180518,0.0,14.3875
5237,ST GIRONS,20180519,0.4375,14.1125
5238,ST GIRONS,20180520,2.2125,14.9
5239,ST GIRONS,20180521,2.4,15.9875
5240,ST GIRONS,20180522,3.65,15.7125
5241,ST GIRONS,20180523,4.725,17.2875
5242,ST GIRONS,20180524,7.125,17.625
5243,ST GIRONS,20180525,0.825,17.3
5244,ST GIRONS,20180526,0.925,19.125
5245,ST GIRONS,20180527,2.7875,17.0875
5246,ST GIRONS,20180528,12.0,14.325
5247,ST GIRONS,20180529,5.675,16.6125
5248,ST GIRONS,20180530,1.8,15.525
5249,ST GIRONS,20180531,12.7875,16.3125
5250,ST GIRONS,20180601,3.5,17.3625
5251,ST GIRONS,20180602,3.5875,17.9
5252,ST GIRONS,20180603,1.4625,16.8125
5253,ST GIRONS,20180604,-0.0375,16.725
5254,ST GIRONS,20180605,2.65,15.1625
5255,ST GIRONS,20180606,5.775,13.8
5256,ST GIRONS,20180607,3.375,16.8875
5257,ST GIRONS,20180608,-0.0875,19.225
5258,ST GIRONS,20180609,0.025,19.6
5259,ST GIRONS,20180610,0.15,17.45
5260,ST GIRONS,20180611,13.2125,15.575
5261,ST GIRONS,20180612,14.525,14.8
5262,ST GIRONS,20180613,23.95,15.8375
5263,ST GIRONS,20180614,10.825,16.65
5264,ST GIRONS,20180615,0.625,16.3875
5265,ST GIRONS,20180616,0.525,15.3875
5266,ST GIRONS,20180617,0.3875,16.3
5267,ST GIRONS,20180618,-0.1,17.2
5268,ST GIRONS,20180619,0.3375,20.5125
5269,ST GIRONS,20180620,0.225,22.55
5270,ST GIRONS,20180621,-0.0625,22.5125
5271,ST GIRONS,20180622,0.2125,20.8
5272,ST GIRONS,20180623,0.15,19.5625
5273,ST GIRONS,20180624,0.15,19.425
5274,ST GIRONS,20180625,0.05,20.5125
5275,ST GIRONS,20180626,-0.075,22.45
5276,ST GIRONS,20180627,-0.1,22.225
5277,ST GIRONS,20180628,-0.025,19.975
5278,ST GIRONS,20180629,-0.025,21.875
5279,ST GIRONS,20180630,0.125,23.6
5280,ST GIRONS,20180701,0.05,23.85
5281,ST GIRONS,20180702,3.0375,22.0625
5282,ST GIRONS,20180703,0.4625,23.1
5283,ST GIRONS,20180704,1.3625,21.4125
5284,ST GIRONS,20180705,10.8375,18.1625
5285,ST GIRONS,20180706,0.05,19.5125
5286,ST GIRONS,20180707,-0.1,20.8
5287,ST GIRONS,20180708,0.15,21.8
5288,ST GIRONS,20180709,-0.0125,21.2625
5289,ST GIRONS,20180710,-0.0125,21.175
5290,ST GIRONS,20180711,-0.0875,22.075
5291,ST GIRONS,20180712,0.15,20.1875
5292,ST GIRONS,20180713,0.16,24.56
5293,ST GIRONS,20180714,0.0,23.2125
5294,ST GIRONS,20180715,0.6375,23.5375
5295,ST GIRONS,20180716,64.3875,18.8125
5296,ST GIRONS,20180717,29.9625,20.325
5297,ST GIRONS,20180718,2.825,21.1125
5298,ST GIRONS,20180719,8.35,22.1
5299,ST GIRONS,20180720,2.175,19.3
5300,ST GIRONS,20180721,15.925,16.9125
5301,ST GIRONS,20180722,-0.0125,19.2
5302,ST GIRONS,20180723,-0.0875,20.6875
5303,ST GIRONS,20180724,0.0,22.4125
5304,ST GIRONS,20180725,-0.0125,23.1
5305,ST GIRONS,20180726,-0.1,24.2
5306,ST GIRONS,20180727,-0.1,24.0
5307,ST GIRONS,20180728,-0.1,20.075
5308,ST GIRONS,20180729,0.2,22.1125
5309,ST GIRONS,20180730,-0.1,23.7125
5310,ST GIRONS,20180731,-0.0375,22.725
5311,ST GIRONS,20180801,-0.0625,23.7375
5312,ST GIRONS,20180802,-0.0125,25.2375
5313,ST GIRONS,20180803,-0.0875,24.7125
5314,ST GIRONS,20180804,0.0,24.1875
5315,ST GIRONS,20180805,0.15,24.125
5316,ST GIRONS,20180806,0.05,25.7375
5317,ST GIRONS,20180807,0.3125,21.775
5318,ST GIRONS,20180808,2.125,21.0625
5319,ST GIRONS,20180809,1.2,17.475
5320,ST GIRONS,20180810,0.725,17.75
5321,ST GIRONS,20180811,0.125,20.1875
5322,ST GIRONS,20180812,1.775,22.85
5323,ST GIRONS,20180813,6.125,19.2625
5324,ST GIRONS,20180814,2.85,18.4375
5325,ST GIRONS,20180815,0.2,19.7
5326,ST GIRONS,20180816,-0.0125,20.6875
5327,ST GIRONS,20180817,15.925,17.9875
5328,ST GIRONS,20180818,12.075,17.9125
5329,ST GIRONS,20180819,-0.0125,20.85
5330,ST GIRONS,20180820,-0.0875,20.575
5331,ST GIRONS,20180821,0.0,21.3
5332,ST GIRONS,20180822,0.15,22.0875
5333,ST GIRONS,20180823,0.05,21.35
5334,ST GIRONS,20180824,0.2875,19.775
5335,ST GIRONS,20180825,0.025,16.4125
5336,ST GIRONS,20180826,-0.1,17.25
5337,ST GIRONS,20180827,0.0875,19.6
5338,ST GIRONS,20180828,0.075,23.85
5339,ST GIRONS,20180829,0.1875,20.6
5340,ST GIRONS,20180830,8.15,17.25
5341,ST GIRONS,20180831,0.2125,19.6125
5342,ST GIRONS,20180901,-0.1,18.775
5343,ST GIRONS,20180902,0.175,17.2375
5344,ST GIRONS,20180903,0.025,17.6875
5345,ST GIRONS,20180904,0.425,19.475
5346,ST GIRONS,20180905,6.0625,19.825
5347,ST GIRONS,20180906,45.0375,17.4
5348,ST GIRONS,20180907,4.5,17.4125
5349,ST GIRONS,20180908,0.1625,19.45
5350,ST GIRONS,20180909,1.2,18.5
5351,ST GIRONS,20180910,6.9125,19.125
5352,ST GIRONS,20180911,0.2,20.325
5353,ST GIRONS,20180912,1.1125,18.6875
5354,ST GIRONS,20180913,5.1875,17.8125
5355,ST GIRONS,20180914,0.1375,17.6375
5356,ST GIRONS,20180915,-0.0875,18.5
5357,ST GIRONS,20180916,0.0,19.9125
5358,ST GIRONS,20180917,0.0,20.275
5359,ST GIRONS,20180918,0.0,19.5
5360,ST GIRONS,20180919,0.125,19.9125
5361,ST GIRONS,20180920,0.075,20.7625
5362,ST GIRONS,20180921,0.0,18.7875
5363,ST GIRONS,20180922,2.2,19.1625
5364,ST GIRONS,20180923,0.1625,20.1625
5365,ST GIRONS,20180924,7.5875,15.3375
5366,ST GIRONS,20180925,3.9375,13.8125
5367,ST GIRONS,20180926,0.175,15.925
5368,ST GIRONS,20180927,0.025,17.8375
5369,ST GIRONS,20180928,0.0,18.325
5370,ST GIRONS,20180929,0.15,15.875
5371,ST GIRONS,20180930,0.05,15.8625
5372,ST GIRONS,20181001,0.0,13.0
5373,ST GIRONS,20181002,0.0,11.325
5374,ST GIRONS,20181003,0.0,14.2375
5375,ST GIRONS,20181004,0.0,14.525
5376,ST GIRONS,20181005,0.125,16.3125
5377,ST GIRONS,20181006,0.3,16.375
5378,ST GIRONS,20181007,10.075,11.5875
5379,ST GIRONS,20181008,4.325,12.2625
5380,ST GIRONS,20181009,0.8,14.9
5381,ST GIRONS,20181010,0.025,15.5
5382,ST GIRONS,20181011,0.175,15.275
5383,ST GIRONS,20181012,0.0,18.6875
5384,ST GIRONS,20181013,0.0,18.5375
5385,ST GIRONS,20181014,0.625,16.975
5386,ST GIRONS,20181015,30.55,12.9875
5387,ST GIRONS,20181016,2.775,13.75
5388,ST GIRONS,20181017,2.725,14.4375
5389,ST GIRONS,20181018,1.9,13.9
5390,ST GIRONS,20181019,0.9,15.4125
5391,ST GIRONS,20181020,0.0875,15.725
5392,ST GIRONS,20181021,0.25,14.45
5393,ST GIRONS,20181022,0.225,12.65
5394,ST GIRONS,20181023,0.1625,11.2625
5395,ST GIRONS,20181024,0.025,10.7
5396,ST GIRONS,20181025,0.0,11.1375
5397,ST GIRONS,20181026,0.175,10.6875
5398,ST GIRONS,20181027,6.675,7.8
5399,ST GIRONS,20181028,10.6166666667,2.51666666667
5400,ST GIRONS,20181029,5.575,2.7625
5401,ST GIRONS,20181030,0.875,6.0375
5402,ST GIRONS,20181031,0.0,7.775
5403,ST GIRONS,20181101,0.0,8.825
5404,ST GIRONS,20181102,0.425,9.4625
5405,ST GIRONS,20181103,1.15,7.825
5406,ST GIRONS,20181104,0.0,9.075
5407,ST GIRONS,20181105,0.45,10.85
5408,ST GIRONS,20181106,6.0,10.2375
5409,ST GIRONS,20181107,3.1625,9.7
5410,ST GIRONS,20181108,9.8875,8.5125
5411,ST GIRONS,20181109,7.925,8.7
5412,ST GIRONS,20181110,3.125,11.8125
5413,ST GIRONS,20181111,-0.025,11.175
5414,ST GIRONS,20181112,0.0,11.325
5415,ST GIRONS,20181113,0.0,12.9375
5416,ST GIRONS,20181114,0.0,11.2625
5417,ST GIRONS,20181115,0.0,9.75
5418,ST GIRONS,20181116,0.0,11.0875
5419,ST GIRONS,20181117,0.0,10.1375
5420,ST GIRONS,20181118,0.65,8.9
5421,ST GIRONS,20181119,0.1375,4.6
5422,ST GIRONS,20181120,0.15,4.7125
5423,ST GIRONS,20181121,0.4375,5.925
5424,ST GIRONS,20181122,0.0,5.0625
5425,ST GIRONS,20181123,0.0,6.6375
5426,ST GIRONS,20181124,0.0,7.6125
5427,ST GIRONS,20181125,2.05,4.575
5428,ST GIRONS,20181126,4.725,5.35
5429,ST GIRONS,20181127,4.925,6.5625
5430,ST GIRONS,20181128,0.0875,8.0125
5431,ST GIRONS,20181129,0.0,7.35
5432,ST GIRONS,20181130,2.1625,8.0375
5433,ST GIRONS,20181201,2.2125,7.05
5434,ST GIRONS,20181202,0.4875,12.35
5435,ST GIRONS,20181203,0.475,12.3125
5436,ST GIRONS,20181204,0.6,13.025
5437,ST GIRONS,20181205,-0.025,11.3375
5438,ST GIRONS,20181206,0.3,11.5
5439,ST GIRONS,20181207,0.7375,11.1375
5440,ST GIRONS,20181208,6.425,9.2
5441,ST GIRONS,20181209,-0.025,10.6875
5442,ST GIRONS,20181210,0.0,8.8375
5443,ST GIRONS,20181211,0.0,5.7625
5444,ST GIRONS,20181212,1.6,5.025
5445,ST GIRONS,20181213,6.0,6.7375
5446,ST GIRONS,20181214,34.9375,7.7
5447,ST GIRONS,20181215,3.8625,8.175
5448,ST GIRONS,20181216,3.3625,9.9125
5449,ST GIRONS,20181217,11.075,7.2875
5450,ST GIRONS,20181218,0.4125,5.6375
5451,ST GIRONS,20181219,0.0,6.9
5452,ST GIRONS,20181220,0.0,6.8
5453,ST GIRONS,20181221,0.0,8.825
5454,ST GIRONS,20181222,0.0,11.775
5455,ST GIRONS,20181223,-0.025,11.1125
5456,ST GIRONS,20181224,-0.0625,7.55
5457,ST GIRONS,20181225,-0.0375,5.775
5458,ST GIRONS,20181226,-0.075,5.875
5459,ST GIRONS,20181227,0.0,6.175
5460,ST GIRONS,20181228,0.0,7.1875
5461,ST GIRONS,20181229,0.0,4.2
5462,ST GIRONS,20181230,0.0,2.2875
5463,ST GIRONS,20181231,0.0,3.15
5464,TARBES-OSSUN,20160101,0.75,7.5375
5465,TARBES-OSSUN,20160102,4.4,7.775
5466,TARBES-OSSUN,20160103,5.5,7.375
5467,TARBES-OSSUN,20160104,20.775,8.8875
5468,TARBES-OSSUN,20160105,9.85,6.6625
