,Nom,JJ,rr24
6879,TOULOUSE-BLAGNAC,20161116,0.0
6880,TOULOUSE-BLAGNAC,20161117,0.0
6881,TOULOUSE-BLAGNAC,20161118,0.4
6882,TOULOUSE-BLAGNAC,20161119,0.7
6883,TOULOUSE-BLAGNAC,20161120,0.1
6884,TOULOUSE-BLAGNAC,20161121,0.4
6885,TOULOUSE-BLAGNAC,20161122,1.3625
6886,TOULOUSE-BLAGNAC,20161123,-1248.0
6887,TOULOUSE-BLAGNAC,20161124,15.7125
6888,TOULOUSE-BLAGNAC,20161125,0.225
6889,TOULOUSE-BLAGNAC,20161126,-0.0125
6890,TOULOUSE-BLAGNAC,20161127,0.0
6891,TOULOUSE-BLAGNAC,20161128,-0.025
6892,TOULOUSE-BLAGNAC,20161129,-0.1
6893,TOULOUSE-BLAGNAC,20161130,-0.075
6894,TOULOUSE-BLAGNAC,20161201,0.0
6895,TOULOUSE-BLAGNAC,20161202,0.0
6896,TOULOUSE-BLAGNAC,20161203,0.0
6897,TOULOUSE-BLAGNAC,20161204,0.0
6898,TOULOUSE-BLAGNAC,20161205,0.0
6899,TOULOUSE-BLAGNAC,20161206,0.0
6900,TOULOUSE-BLAGNAC,20161207,-0.0625
6901,TOULOUSE-BLAGNAC,20161208,-0.0375
6902,TOULOUSE-BLAGNAC,20161209,0.0
6903,TOULOUSE-BLAGNAC,20161210,0.0
6904,TOULOUSE-BLAGNAC,20161211,0.0
6905,TOULOUSE-BLAGNAC,20161212,-2499.775
6906,TOULOUSE-BLAGNAC,20161213,-0.1
6907,TOULOUSE-BLAGNAC,20161214,0.0
6908,TOULOUSE-BLAGNAC,20161215,0.0
6909,TOULOUSE-BLAGNAC,20161216,0.0
6910,TOULOUSE-BLAGNAC,20161217,0.0
6911,TOULOUSE-BLAGNAC,20161218,0.0
6912,TOULOUSE-BLAGNAC,20161219,0.2125
6913,TOULOUSE-BLAGNAC,20161220,0.9625
6914,TOULOUSE-BLAGNAC,20161221,0.0
6915,TOULOUSE-BLAGNAC,20161222,0.4125
6916,TOULOUSE-BLAGNAC,20161223,2.45
6917,TOULOUSE-BLAGNAC,20161224,1.175
6918,TOULOUSE-BLAGNAC,20161225,0.075
6919,TOULOUSE-BLAGNAC,20161226,-0.0375
6920,TOULOUSE-BLAGNAC,20161227,0.1625
6921,TOULOUSE-BLAGNAC,20161228,-0.075
6922,TOULOUSE-BLAGNAC,20161229,0.0
6923,TOULOUSE-BLAGNAC,20161230,0.0
6924,TOULOUSE-BLAGNAC,20161231,0.0
6925,TOULOUSE-BLAGNAC,20170101,0.0
6926,TOULOUSE-BLAGNAC,20170102,0.0
6927,TOULOUSE-BLAGNAC,20170103,-0.075
6928,TOULOUSE-BLAGNAC,20170104,-0.025
6929,TOULOUSE-BLAGNAC,20170105,0.05
6930,TOULOUSE-BLAGNAC,20170106,-9999.0
6931,TOULOUSE-BLAGNAC,20170107,-7499.225
6932,TOULOUSE-BLAGNAC,20170108,-6249.375
6933,TOULOUSE-BLAGNAC,20170109,-0.0125
6934,TOULOUSE-BLAGNAC,20170110,6.075
6935,TOULOUSE-BLAGNAC,20170111,4.55
6936,TOULOUSE-BLAGNAC,20170112,3.125
6937,TOULOUSE-BLAGNAC,20170113,3.05
6938,TOULOUSE-BLAGNAC,20170114,0.925
6939,TOULOUSE-BLAGNAC,20170115,0.125
6940,TOULOUSE-BLAGNAC,20170116,1.75
6941,TOULOUSE-BLAGNAC,20170117,-4999.275
6942,TOULOUSE-BLAGNAC,20170118,-3749.625
6943,TOULOUSE-BLAGNAC,20170119,0.0
6944,TOULOUSE-BLAGNAC,20170120,0.0
6945,TOULOUSE-BLAGNAC,20170121,0.0
6946,TOULOUSE-BLAGNAC,20170122,0.0625
6947,TOULOUSE-BLAGNAC,20170123,0.725
6948,TOULOUSE-BLAGNAC,20170124,-0.05
6949,TOULOUSE-BLAGNAC,20170125,0.0
6950,TOULOUSE-BLAGNAC,20170126,0.0
6951,TOULOUSE-BLAGNAC,20170127,0.0
6952,TOULOUSE-BLAGNAC,20170128,-0.075
6953,TOULOUSE-BLAGNAC,20170129,-0.075
6954,TOULOUSE-BLAGNAC,20170130,-1249.925
6955,TOULOUSE-BLAGNAC,20170131,-0.1
6956,TOULOUSE-BLAGNAC,20170201,-0.0375
6957,TOULOUSE-BLAGNAC,20170202,0.2
6958,TOULOUSE-BLAGNAC,20170203,1.95
6959,TOULOUSE-BLAGNAC,20170204,4.65
6960,TOULOUSE-BLAGNAC,20170205,13.6625
6961,TOULOUSE-BLAGNAC,20170206,4.2
6962,TOULOUSE-BLAGNAC,20170207,3.05
6963,TOULOUSE-BLAGNAC,20170208,4.225
6964,TOULOUSE-BLAGNAC,20170209,0.125
6965,TOULOUSE-BLAGNAC,20170210,0.0
6966,TOULOUSE-BLAGNAC,20170211,0.0
6967,TOULOUSE-BLAGNAC,20170212,0.0
6968,TOULOUSE-BLAGNAC,20170213,-0.0125
6969,TOULOUSE-BLAGNAC,20170214,0.4125
6970,TOULOUSE-BLAGNAC,20170215,0.35
6971,TOULOUSE-BLAGNAC,20170216,0.0
6972,TOULOUSE-BLAGNAC,20170217,0.0
6973,TOULOUSE-BLAGNAC,20170218,0.0
6974,TOULOUSE-BLAGNAC,20170219,0.0
6975,TOULOUSE-BLAGNAC,20170220,-0.075
6976,TOULOUSE-BLAGNAC,20170221,-0.025
6977,TOULOUSE-BLAGNAC,20170222,0.0
6978,TOULOUSE-BLAGNAC,20170223,0.0
6979,TOULOUSE-BLAGNAC,20170224,0.45
6980,TOULOUSE-BLAGNAC,20170225,0.15
6981,TOULOUSE-BLAGNAC,20170226,0.0
6982,TOULOUSE-BLAGNAC,20170227,0.0
6983,TOULOUSE-BLAGNAC,20170228,1.0
6984,TOULOUSE-BLAGNAC,20170301,2.1375
6985,TOULOUSE-BLAGNAC,20170302,0.0
6986,TOULOUSE-BLAGNAC,20170303,0.0
6987,TOULOUSE-BLAGNAC,20170304,23.7375
6988,TOULOUSE-BLAGNAC,20170305,5.5125
6989,TOULOUSE-BLAGNAC,20170306,-3747.775
6990,TOULOUSE-BLAGNAC,20170307,-6245.775
6991,TOULOUSE-BLAGNAC,20170308,-1236.1875
6992,TOULOUSE-BLAGNAC,20170309,0.05
6993,TOULOUSE-BLAGNAC,20170310,0.0
6994,TOULOUSE-BLAGNAC,20170311,0.0
6995,TOULOUSE-BLAGNAC,20170312,0.275
6996,TOULOUSE-BLAGNAC,20170313,0.275
6997,TOULOUSE-BLAGNAC,20170314,0.0375
6998,TOULOUSE-BLAGNAC,20170315,0.0
6999,TOULOUSE-BLAGNAC,20170316,0.0
7000,TOULOUSE-BLAGNAC,20170317,0.0
7001,TOULOUSE-BLAGNAC,20170318,0.0
7002,TOULOUSE-BLAGNAC,20170319,0.0
7003,TOULOUSE-BLAGNAC,20170320,0.0
7004,TOULOUSE-BLAGNAC,20170321,0.125
7005,TOULOUSE-BLAGNAC,20170322,0.5875
7006,TOULOUSE-BLAGNAC,20170323,1.9875
7007,TOULOUSE-BLAGNAC,20170324,1.8375
7008,TOULOUSE-BLAGNAC,20170325,11.675
7009,TOULOUSE-BLAGNAC,20170326,1.8625
7010,TOULOUSE-BLAGNAC,20170327,0.0
7011,TOULOUSE-BLAGNAC,20170328,0.0
7012,TOULOUSE-BLAGNAC,20170329,0.0
7013,TOULOUSE-BLAGNAC,20170330,0.0
7014,TOULOUSE-BLAGNAC,20170331,2.175
7015,TOULOUSE-BLAGNAC,20170401,20.425
7016,TOULOUSE-BLAGNAC,20170402,5.175
7017,TOULOUSE-BLAGNAC,20170403,0.625
7018,TOULOUSE-BLAGNAC,20170404,0.0
7019,TOULOUSE-BLAGNAC,20170405,0.0
7020,TOULOUSE-BLAGNAC,20170406,0.0
7021,TOULOUSE-BLAGNAC,20170407,0.0
7022,TOULOUSE-BLAGNAC,20170408,0.0
7023,TOULOUSE-BLAGNAC,20170409,0.0
7024,TOULOUSE-BLAGNAC,20170410,0.0
7025,TOULOUSE-BLAGNAC,20170411,0.0
7026,TOULOUSE-BLAGNAC,20170412,0.0
7027,TOULOUSE-BLAGNAC,20170413,0.0
7028,TOULOUSE-BLAGNAC,20170414,-1249.875
7029,TOULOUSE-BLAGNAC,20170415,-0.025
7030,TOULOUSE-BLAGNAC,20170416,-0.075
7031,TOULOUSE-BLAGNAC,20170417,0.0
7032,TOULOUSE-BLAGNAC,20170418,0.0
7033,TOULOUSE-BLAGNAC,20170419,0.0
7034,TOULOUSE-BLAGNAC,20170420,-4999.5
7035,TOULOUSE-BLAGNAC,20170421,-4999.5
7036,TOULOUSE-BLAGNAC,20170422,0.0
7037,TOULOUSE-BLAGNAC,20170423,0.0
7038,TOULOUSE-BLAGNAC,20170424,0.0
7039,TOULOUSE-BLAGNAC,20170425,0.8375
7040,TOULOUSE-BLAGNAC,20170426,4.6
7041,TOULOUSE-BLAGNAC,20170427,0.125
7042,TOULOUSE-BLAGNAC,20170428,-0.075
7043,TOULOUSE-BLAGNAC,20170429,0.0
7044,TOULOUSE-BLAGNAC,20170430,1.175
7045,TOULOUSE-BLAGNAC,20170501,3.425
7046,TOULOUSE-BLAGNAC,20170502,8.7375
7047,TOULOUSE-BLAGNAC,20170503,7.8125
7048,TOULOUSE-BLAGNAC,20170504,0.15
7049,TOULOUSE-BLAGNAC,20170505,-0.0375
7050,TOULOUSE-BLAGNAC,20170506,9.85
7051,TOULOUSE-BLAGNAC,20170507,4.05
7052,TOULOUSE-BLAGNAC,20170508,0.0
7053,TOULOUSE-BLAGNAC,20170509,0.0
7054,TOULOUSE-BLAGNAC,20170510,1.2
7055,TOULOUSE-BLAGNAC,20170511,7.35
7056,TOULOUSE-BLAGNAC,20170512,4.05
7057,TOULOUSE-BLAGNAC,20170513,6.025
7058,TOULOUSE-BLAGNAC,20170514,0.6375
7059,TOULOUSE-BLAGNAC,20170515,0.225
7060,TOULOUSE-BLAGNAC,20170516,0.0
7061,TOULOUSE-BLAGNAC,20170517,-0.025
7062,TOULOUSE-BLAGNAC,20170518,5.4375
7063,TOULOUSE-BLAGNAC,20170519,12.3125
7064,TOULOUSE-BLAGNAC,20170520,0.0875
7065,TOULOUSE-BLAGNAC,20170521,0.0
7066,TOULOUSE-BLAGNAC,20170522,0.6875
7067,TOULOUSE-BLAGNAC,20170523,5.1625
7068,TOULOUSE-BLAGNAC,20170524,0.05
7069,TOULOUSE-BLAGNAC,20170525,0.0
7070,TOULOUSE-BLAGNAC,20170526,0.0
7071,TOULOUSE-BLAGNAC,20170527,0.0
7072,TOULOUSE-BLAGNAC,20170528,0.0
7073,TOULOUSE-BLAGNAC,20170529,0.0625
7074,TOULOUSE-BLAGNAC,20170530,17.6375
7075,TOULOUSE-BLAGNAC,20170531,22.1625
7076,TOULOUSE-BLAGNAC,20170601,2.925
7077,TOULOUSE-BLAGNAC,20170602,0.0
7078,TOULOUSE-BLAGNAC,20170603,0.75
7079,TOULOUSE-BLAGNAC,20170604,6.75
7080,TOULOUSE-BLAGNAC,20170605,-0.1
7081,TOULOUSE-BLAGNAC,20170606,0.125
7082,TOULOUSE-BLAGNAC,20170607,0.075
7083,TOULOUSE-BLAGNAC,20170608,0.0
7084,TOULOUSE-BLAGNAC,20170609,3.35
7085,TOULOUSE-BLAGNAC,20170610,0.4375
7086,TOULOUSE-BLAGNAC,20170611,0.0
7087,TOULOUSE-BLAGNAC,20170612,0.0
7088,TOULOUSE-BLAGNAC,20170613,0.0
7089,TOULOUSE-BLAGNAC,20170614,0.0
7090,TOULOUSE-BLAGNAC,20170615,0.0
7091,TOULOUSE-BLAGNAC,20170616,0.0
7092,TOULOUSE-BLAGNAC,20170617,0.0
7093,TOULOUSE-BLAGNAC,20170618,0.0
7094,TOULOUSE-BLAGNAC,20170619,0.0
7095,TOULOUSE-BLAGNAC,20170620,0.0
7096,TOULOUSE-BLAGNAC,20170621,0.0
7097,TOULOUSE-BLAGNAC,20170622,0.0
7098,TOULOUSE-BLAGNAC,20170623,-0.075
7099,TOULOUSE-BLAGNAC,20170624,-0.1
7100,TOULOUSE-BLAGNAC,20170625,-0.0125
7101,TOULOUSE-BLAGNAC,20170626,1.175
7102,TOULOUSE-BLAGNAC,20170627,5.65
7103,TOULOUSE-BLAGNAC,20170628,-2841.34285714
7104,TOULOUSE-BLAGNAC,20170629,-7499.2125
7105,TOULOUSE-BLAGNAC,20170630,0.3875
7106,TOULOUSE-BLAGNAC,20170701,2.875
7107,TOULOUSE-BLAGNAC,20170702,3.975
7108,TOULOUSE-BLAGNAC,20170703,-1249.75
7109,TOULOUSE-BLAGNAC,20170704,0.075
7110,TOULOUSE-BLAGNAC,20170705,0.0
7111,TOULOUSE-BLAGNAC,20170706,0.0
7112,TOULOUSE-BLAGNAC,20170707,0.0
7113,TOULOUSE-BLAGNAC,20170708,0.375
7114,TOULOUSE-BLAGNAC,20170709,10.4375
7115,TOULOUSE-BLAGNAC,20170710,3.3375
7116,TOULOUSE-BLAGNAC,20170711,0.35
7117,TOULOUSE-BLAGNAC,20170712,0.0
7118,TOULOUSE-BLAGNAC,20170713,0.0
7119,TOULOUSE-BLAGNAC,20170714,0.0
7120,TOULOUSE-BLAGNAC,20170715,0.0
7121,TOULOUSE-BLAGNAC,20170716,0.0
7122,TOULOUSE-BLAGNAC,20170717,0.0
7123,TOULOUSE-BLAGNAC,20170718,0.0
7124,TOULOUSE-BLAGNAC,20170719,-0.025
7125,TOULOUSE-BLAGNAC,20170720,26.25
7126,TOULOUSE-BLAGNAC,20170721,2.8875
7127,TOULOUSE-BLAGNAC,20170722,1.45
7128,TOULOUSE-BLAGNAC,20170723,-1249.875
7129,TOULOUSE-BLAGNAC,20170724,2.4
7130,TOULOUSE-BLAGNAC,20170725,1.775
7131,TOULOUSE-BLAGNAC,20170726,-0.075
7132,TOULOUSE-BLAGNAC,20170727,-0.0375
7133,TOULOUSE-BLAGNAC,20170728,0.0
7134,TOULOUSE-BLAGNAC,20170729,0.0
7135,TOULOUSE-BLAGNAC,20170730,0.0
7136,TOULOUSE-BLAGNAC,20170731,0.0
7137,TOULOUSE-BLAGNAC,20170801,-0.075
7138,TOULOUSE-BLAGNAC,20170802,-1428.47142857
7139,TOULOUSE-BLAGNAC,20170803,-3749.625
7140,TOULOUSE-BLAGNAC,20170804,0.0
7141,TOULOUSE-BLAGNAC,20170805,0.0
7142,TOULOUSE-BLAGNAC,20170806,3.4
7143,TOULOUSE-BLAGNAC,20170807,0.5375
7144,TOULOUSE-BLAGNAC,20170808,5.45
7145,TOULOUSE-BLAGNAC,20170809,0.0875
7146,TOULOUSE-BLAGNAC,20170810,0.1
7147,TOULOUSE-BLAGNAC,20170811,0.85
7148,TOULOUSE-BLAGNAC,20170812,0.25
7149,TOULOUSE-BLAGNAC,20170813,0.0
7150,TOULOUSE-BLAGNAC,20170814,0.0
7151,TOULOUSE-BLAGNAC,20170815,0.3
7152,TOULOUSE-BLAGNAC,20170816,-1246.85
7153,TOULOUSE-BLAGNAC,20170817,0.0
7154,TOULOUSE-BLAGNAC,20170818,-0.0125
7155,TOULOUSE-BLAGNAC,20170819,-0.0875
7156,TOULOUSE-BLAGNAC,20170820,0.0
7157,TOULOUSE-BLAGNAC,20170821,0.0
7158,TOULOUSE-BLAGNAC,20170822,0.0
7159,TOULOUSE-BLAGNAC,20170823,-0.0875
7160,TOULOUSE-BLAGNAC,20170824,-0.1
7161,TOULOUSE-BLAGNAC,20170825,-0.1
7162,TOULOUSE-BLAGNAC,20170826,-0.0625
7163,TOULOUSE-BLAGNAC,20170827,0.25
7164,TOULOUSE-BLAGNAC,20170828,1.5
7165,TOULOUSE-BLAGNAC,20170829,0.0666666666667
7166,TOULOUSE-BLAGNAC,20170830,1.15714285714
7167,TOULOUSE-BLAGNAC,20170831,9.9625
7168,TOULOUSE-BLAGNAC,20170901,0.514285714286
7169,TOULOUSE-BLAGNAC,20170902,3.125
7170,TOULOUSE-BLAGNAC,20170903,0.0
7171,TOULOUSE-BLAGNAC,20170904,1.0125
7172,TOULOUSE-BLAGNAC,20170905,0.175
7173,TOULOUSE-BLAGNAC,20170906,0.125
7174,TOULOUSE-BLAGNAC,20170907,0.075
7175,TOULOUSE-BLAGNAC,20170908,0.0
7176,TOULOUSE-BLAGNAC,20170909,4.175
7177,TOULOUSE-BLAGNAC,20170910,12.375
7178,TOULOUSE-BLAGNAC,20170911,-3749.375
7179,TOULOUSE-BLAGNAC,20170912,-6249.075
7180,TOULOUSE-BLAGNAC,20170913,-0.0375
7181,TOULOUSE-BLAGNAC,20170914,0.35
7182,TOULOUSE-BLAGNAC,20170915,0.7875
7183,TOULOUSE-BLAGNAC,20170916,2.35
7184,TOULOUSE-BLAGNAC,20170917,0.1875
7185,TOULOUSE-BLAGNAC,20170918,3.6
7186,TOULOUSE-BLAGNAC,20170919,1.7
7187,TOULOUSE-BLAGNAC,20170920,0.0
7188,TOULOUSE-BLAGNAC,20170921,0.0
7189,TOULOUSE-BLAGNAC,20170922,0.0
7190,TOULOUSE-BLAGNAC,20170923,0.0
7191,TOULOUSE-BLAGNAC,20170924,0.125
7192,TOULOUSE-BLAGNAC,20170925,4.025
7193,TOULOUSE-BLAGNAC,20170926,4.05
7194,TOULOUSE-BLAGNAC,20170927,0.1
7195,TOULOUSE-BLAGNAC,20170928,0.0
7196,TOULOUSE-BLAGNAC,20170929,0.0
7197,TOULOUSE-BLAGNAC,20170930,4.95
7198,TOULOUSE-BLAGNAC,20171001,4.9125
7199,TOULOUSE-BLAGNAC,20171002,5.975
7200,TOULOUSE-BLAGNAC,20171003,0.5625
7201,TOULOUSE-BLAGNAC,20171004,0.375
7202,TOULOUSE-BLAGNAC,20171005,0.075
7203,TOULOUSE-BLAGNAC,20171006,0.25
7204,TOULOUSE-BLAGNAC,20171007,0.15
7205,TOULOUSE-BLAGNAC,20171008,0.0
7206,TOULOUSE-BLAGNAC,20171009,0.0
7207,TOULOUSE-BLAGNAC,20171010,0.0
7208,TOULOUSE-BLAGNAC,20171011,0.0
7209,TOULOUSE-BLAGNAC,20171012,0.0
7210,TOULOUSE-BLAGNAC,20171013,0.0
7211,TOULOUSE-BLAGNAC,20171014,-1249.875
7212,TOULOUSE-BLAGNAC,20171015,0.0
7213,TOULOUSE-BLAGNAC,20171016,-2499.75
7214,TOULOUSE-BLAGNAC,20171017,0.0
7215,TOULOUSE-BLAGNAC,20171018,0.0
7216,TOULOUSE-BLAGNAC,20171019,0.1625
7217,TOULOUSE-BLAGNAC,20171020,0.1625
7218,TOULOUSE-BLAGNAC,20171021,0.175
7219,TOULOUSE-BLAGNAC,20171022,0.575
7220,TOULOUSE-BLAGNAC,20171023,1.45
7221,TOULOUSE-BLAGNAC,20171024,0.0
7222,TOULOUSE-BLAGNAC,20171025,0.0
7223,TOULOUSE-BLAGNAC,20171026,0.0
7224,TOULOUSE-BLAGNAC,20171027,-0.05
7225,TOULOUSE-BLAGNAC,20171028,-0.05
7226,TOULOUSE-BLAGNAC,20171029,0.075
7227,TOULOUSE-BLAGNAC,20171030,-6249.15
7228,TOULOUSE-BLAGNAC,20171031,-3749.6
7229,TOULOUSE-BLAGNAC,20171101,0.0
7230,TOULOUSE-BLAGNAC,20171102,0.0
7231,TOULOUSE-BLAGNAC,20171103,0.0
7232,TOULOUSE-BLAGNAC,20171104,0.2
7233,TOULOUSE-BLAGNAC,20171105,1.65
7234,TOULOUSE-BLAGNAC,20171106,1.75
7235,TOULOUSE-BLAGNAC,20171107,0.0
7236,TOULOUSE-BLAGNAC,20171108,-1249.05
7237,TOULOUSE-BLAGNAC,20171109,3.55
7238,TOULOUSE-BLAGNAC,20171110,0.9875
7239,TOULOUSE-BLAGNAC,20171111,0.3625
7240,TOULOUSE-BLAGNAC,20171112,1.125
7241,TOULOUSE-BLAGNAC,20171113,1.5
7242,TOULOUSE-BLAGNAC,20171114,0.0
7243,TOULOUSE-BLAGNAC,20171115,0.0
7244,TOULOUSE-BLAGNAC,20171116,0.0
7245,TOULOUSE-BLAGNAC,20171117,0.0
7246,TOULOUSE-BLAGNAC,20171118,0.0
7247,TOULOUSE-BLAGNAC,20171119,0.0
7248,TOULOUSE-BLAGNAC,20171120,0.0
7249,TOULOUSE-BLAGNAC,20171121,-4999.5
7250,TOULOUSE-BLAGNAC,20171122,-3749.6875
7251,TOULOUSE-BLAGNAC,20171123,-0.0375
7252,TOULOUSE-BLAGNAC,20171124,0.0
7253,TOULOUSE-BLAGNAC,20171125,3.8
7254,TOULOUSE-BLAGNAC,20171126,1.4
7255,TOULOUSE-BLAGNAC,20171127,0.0
7256,TOULOUSE-BLAGNAC,20171128,0.1
7257,TOULOUSE-BLAGNAC,20171129,1.08571428571
7258,TOULOUSE-BLAGNAC,20171130,-0.0625
7259,TOULOUSE-BLAGNAC,20171201,-0.0125
7260,TOULOUSE-BLAGNAC,20171202,0.5125
7261,TOULOUSE-BLAGNAC,20171203,-0.0625
7262,TOULOUSE-BLAGNAC,20171204,0.0
7263,TOULOUSE-BLAGNAC,20171205,0.0
7264,TOULOUSE-BLAGNAC,20171206,0.0
7265,TOULOUSE-BLAGNAC,20171207,-0.0625
7266,TOULOUSE-BLAGNAC,20171208,0.5375
7267,TOULOUSE-BLAGNAC,20171209,0.45
7268,TOULOUSE-BLAGNAC,20171210,12.3625
7269,TOULOUSE-BLAGNAC,20171211,10.0375
7270,TOULOUSE-BLAGNAC,20171212,5.175
7271,TOULOUSE-BLAGNAC,20171213,-6249.375
7272,TOULOUSE-BLAGNAC,20171214,-2496.35
7273,TOULOUSE-BLAGNAC,20171215,9.2875
7274,TOULOUSE-BLAGNAC,20171216,5.5875
7275,TOULOUSE-BLAGNAC,20171217,0.0
7276,TOULOUSE-BLAGNAC,20171218,1.875
7277,TOULOUSE-BLAGNAC,20171219,3.1
7278,TOULOUSE-BLAGNAC,20171220,0.0
7279,TOULOUSE-BLAGNAC,20171221,-0.0571428571429
7280,TOULOUSE-BLAGNAC,20171222,-0.1
7281,TOULOUSE-BLAGNAC,20171223,-0.1
7282,TOULOUSE-BLAGNAC,20171224,-0.0125
7283,TOULOUSE-BLAGNAC,20171225,0.0
7284,TOULOUSE-BLAGNAC,20171226,0.4375
7285,TOULOUSE-BLAGNAC,20171227,5.2
7286,TOULOUSE-BLAGNAC,20171228,4.75
7287,TOULOUSE-BLAGNAC,20171229,4.775
7288,TOULOUSE-BLAGNAC,20171230,3.9
7289,TOULOUSE-BLAGNAC,20171231,0.0625
7290,TOULOUSE-BLAGNAC,20180101,4.025
7291,TOULOUSE-BLAGNAC,20180102,6.075
7292,TOULOUSE-BLAGNAC,20180103,1.625
7293,TOULOUSE-BLAGNAC,20180104,0.475
7294,TOULOUSE-BLAGNAC,20180105,0.025
7295,TOULOUSE-BLAGNAC,20180106,1.675
7296,TOULOUSE-BLAGNAC,20180107,11.9125
7297,TOULOUSE-BLAGNAC,20180108,20.5625
7298,TOULOUSE-BLAGNAC,20180109,1.125
7299,TOULOUSE-BLAGNAC,20180110,1.1
7300,TOULOUSE-BLAGNAC,20180111,2.575
7301,TOULOUSE-BLAGNAC,20180112,0.0875
7302,TOULOUSE-BLAGNAC,20180113,-0.05
7303,TOULOUSE-BLAGNAC,20180114,0.0
7304,TOULOUSE-BLAGNAC,20180115,-0.0125
7305,TOULOUSE-BLAGNAC,20180116,2.3
7306,TOULOUSE-BLAGNAC,20180117,6.3
7307,TOULOUSE-BLAGNAC,20180118,1.175
7308,TOULOUSE-BLAGNAC,20180119,1.1
7309,TOULOUSE-BLAGNAC,20180120,2.45
7310,TOULOUSE-BLAGNAC,20180121,5.4
7311,TOULOUSE-BLAGNAC,20180122,2.35
7312,TOULOUSE-BLAGNAC,20180123,0.35
7313,TOULOUSE-BLAGNAC,20180124,0.125
7314,TOULOUSE-BLAGNAC,20180125,0.05
7315,TOULOUSE-BLAGNAC,20180126,10.8125
7316,TOULOUSE-BLAGNAC,20180127,1.5375
7317,TOULOUSE-BLAGNAC,20180128,0.1
7318,TOULOUSE-BLAGNAC,20180129,0.0
7319,TOULOUSE-BLAGNAC,20180130,-0.075
7320,TOULOUSE-BLAGNAC,20180131,-0.025
7321,TOULOUSE-BLAGNAC,20180201,2.875
7322,TOULOUSE-BLAGNAC,20180202,0.9
7323,TOULOUSE-BLAGNAC,20180203,0.3875
7324,TOULOUSE-BLAGNAC,20180204,1.55
7325,TOULOUSE-BLAGNAC,20180205,2.925
7326,TOULOUSE-BLAGNAC,20180206,2.175
7327,TOULOUSE-BLAGNAC,20180207,0.0875
7328,TOULOUSE-BLAGNAC,20180208,0.775
7329,TOULOUSE-BLAGNAC,20180209,0.0375
7330,TOULOUSE-BLAGNAC,20180210,0.1375
7331,TOULOUSE-BLAGNAC,20180211,2.5125
7332,TOULOUSE-BLAGNAC,20180212,8.0
7333,TOULOUSE-BLAGNAC,20180213,1.225
7334,TOULOUSE-BLAGNAC,20180214,6.5875
7335,TOULOUSE-BLAGNAC,20180215,8.5625
7336,TOULOUSE-BLAGNAC,20180216,-0.1
7337,TOULOUSE-BLAGNAC,20180217,1.15
7338,TOULOUSE-BLAGNAC,20180218,1.25
7339,TOULOUSE-BLAGNAC,20180219,1.4
7340,TOULOUSE-BLAGNAC,20180220,5.925
7341,TOULOUSE-BLAGNAC,20180221,5.025
7342,TOULOUSE-BLAGNAC,20180222,0.125
7343,TOULOUSE-BLAGNAC,20180223,0.0
7344,TOULOUSE-BLAGNAC,20180224,0.0
7345,TOULOUSE-BLAGNAC,20180225,0.0
7346,TOULOUSE-BLAGNAC,20180226,0.0
7347,TOULOUSE-BLAGNAC,20180227,0.0
7348,TOULOUSE-BLAGNAC,20180228,0.0875
7349,TOULOUSE-BLAGNAC,20180301,0.0625
7350,TOULOUSE-BLAGNAC,20180302,10.35
7351,TOULOUSE-BLAGNAC,20180303,1.975
7352,TOULOUSE-BLAGNAC,20180304,0.0125
7353,TOULOUSE-BLAGNAC,20180305,-0.025
7354,TOULOUSE-BLAGNAC,20180306,0.4
7355,TOULOUSE-BLAGNAC,20180307,0.325
7356,TOULOUSE-BLAGNAC,20180308,0.225
7357,TOULOUSE-BLAGNAC,20180309,-0.0125
7358,TOULOUSE-BLAGNAC,20180310,0.725
7359,TOULOUSE-BLAGNAC,20180311,2.475
7360,TOULOUSE-BLAGNAC,20180312,0.2
7361,TOULOUSE-BLAGNAC,20180313,0.55
7362,TOULOUSE-BLAGNAC,20180314,0.0
7363,TOULOUSE-BLAGNAC,20180315,0.325
7364,TOULOUSE-BLAGNAC,20180316,0.15
7365,TOULOUSE-BLAGNAC,20180317,1.35
7366,TOULOUSE-BLAGNAC,20180318,2.525
7367,TOULOUSE-BLAGNAC,20180319,3.3
7368,TOULOUSE-BLAGNAC,20180320,4.3125
7369,TOULOUSE-BLAGNAC,20180321,-0.025
7370,TOULOUSE-BLAGNAC,20180322,0.0
7371,TOULOUSE-BLAGNAC,20180323,0.0
7372,TOULOUSE-BLAGNAC,20180324,5.225
7373,TOULOUSE-BLAGNAC,20180325,2.875
7374,TOULOUSE-BLAGNAC,20180326,0.6
7375,TOULOUSE-BLAGNAC,20180327,3.075
7376,TOULOUSE-BLAGNAC,20180328,4.0
7377,TOULOUSE-BLAGNAC,20180329,5.8875
7378,TOULOUSE-BLAGNAC,20180330,0.35
7379,TOULOUSE-BLAGNAC,20180331,3.0875
7380,TOULOUSE-BLAGNAC,20180401,4.8625
7381,TOULOUSE-BLAGNAC,20180402,-1249.875
7382,TOULOUSE-BLAGNAC,20180403,0.0
7383,TOULOUSE-BLAGNAC,20180404,-0.0125
7384,TOULOUSE-BLAGNAC,20180405,0.4
7385,TOULOUSE-BLAGNAC,20180406,-1249.8875
7386,TOULOUSE-BLAGNAC,20180407,-0.1
