	Nom	JJ	t
527	BORDEAUX-MERIGNAC	20170611	24.025
528	BORDEAUX-MERIGNAC	20170612	20.325
529	BORDEAUX-MERIGNAC	20170613	23.4125
530	BORDEAUX-MERIGNAC	20170614	25.1
531	BORDEAUX-MERIGNAC	20170615	21.925
532	BORDEAUX-MERIGNAC	20170616	21.2625
533	BORDEAUX-MERIGNAC	20170617	24.05
534	BORDEAUX-MERIGNAC	20170618	25.7875
535	BORDEAUX-MERIGNAC	20170619	29.05
536	BORDEAUX-MERIGNAC	20170620	27.925
537	BORDEAUX-MERIGNAC	20170621	28.475
538	BORDEAUX-MERIGNAC	20170622	24.25
539	BORDEAUX-MERIGNAC	20170623	21.1375
540	BORDEAUX-MERIGNAC	20170624	19.025
541	BORDEAUX-MERIGNAC	20170625	22.025
542	BORDEAUX-MERIGNAC	20170626	22.625
543	BORDEAUX-MERIGNAC	20170627	19.85
544	BORDEAUX-MERIGNAC	20170628	19.05
545	BORDEAUX-MERIGNAC	20170629	15.85
546	BORDEAUX-MERIGNAC	20170630	15.2
547	BORDEAUX-MERIGNAC	20170701	15.7625
548	BORDEAUX-MERIGNAC	20170702	18.0125
549	BORDEAUX-MERIGNAC	20170703	20.1125
550	BORDEAUX-MERIGNAC	20170704	23.8125
551	BORDEAUX-MERIGNAC	20170705	26.575
552	BORDEAUX-MERIGNAC	20170706	22.3
553	BORDEAUX-MERIGNAC	20170707	27.075
554	BORDEAUX-MERIGNAC	20170708	23.925
555	BORDEAUX-MERIGNAC	20170709	21.85
556	BORDEAUX-MERIGNAC	20170710	20.2
557	BORDEAUX-MERIGNAC	20170711	20.55
558	BORDEAUX-MERIGNAC	20170712	19.9
559	BORDEAUX-MERIGNAC	20170713	19.575
560	BORDEAUX-MERIGNAC	20170714	20.6375
561	BORDEAUX-MERIGNAC	20170715	21.075
562	BORDEAUX-MERIGNAC	20170716	24.625
563	BORDEAUX-MERIGNAC	20170717	27.7375
564	BORDEAUX-MERIGNAC	20170718	27.725
565	BORDEAUX-MERIGNAC	20170719	22.4125
566	BORDEAUX-MERIGNAC	20170720	20.65
567	BORDEAUX-MERIGNAC	20170721	18.25
568	BORDEAUX-MERIGNAC	20170722	19.375
569	BORDEAUX-MERIGNAC	20170723	19.2125
570	BORDEAUX-MERIGNAC	20170724	19.55
571	BORDEAUX-MERIGNAC	20170725	19.0875
572	BORDEAUX-MERIGNAC	20170726	17.7875
573	BORDEAUX-MERIGNAC	20170727	19.5125
574	BORDEAUX-MERIGNAC	20170728	20.425
575	BORDEAUX-MERIGNAC	20170729	22.5625
576	BORDEAUX-MERIGNAC	20170730	22.1375
577	BORDEAUX-MERIGNAC	20170731	21.15
578	BORDEAUX-MERIGNAC	20170801	21.1375
579	BORDEAUX-MERIGNAC	20170802	22.9875
580	BORDEAUX-MERIGNAC	20170803	22.75
581	BORDEAUX-MERIGNAC	20170804	23.125
582	BORDEAUX-MERIGNAC	20170805	20.8125
583	BORDEAUX-MERIGNAC	20170806	20.2875
584	BORDEAUX-MERIGNAC	20170807	20.775
585	BORDEAUX-MERIGNAC	20170808	18.7
586	BORDEAUX-MERIGNAC	20170809	16.1875
587	BORDEAUX-MERIGNAC	20170810	17.3875
588	BORDEAUX-MERIGNAC	20170811	17.7
589	BORDEAUX-MERIGNAC	20170812	17.8875
590	BORDEAUX-MERIGNAC	20170813	20.7875
591	BORDEAUX-MERIGNAC	20170814	25.925
592	BORDEAUX-MERIGNAC	20170815	20.825
593	BORDEAUX-MERIGNAC	20170816	20.0125
594	BORDEAUX-MERIGNAC	20170817	21.175
595	BORDEAUX-MERIGNAC	20170818	20.1125
596	BORDEAUX-MERIGNAC	20170819	18.175
597	BORDEAUX-MERIGNAC	20170820	18.825
598	BORDEAUX-MERIGNAC	20170821	23.7875
599	BORDEAUX-MERIGNAC	20170822	24.775
600	BORDEAUX-MERIGNAC	20170823	23.2625
601	BORDEAUX-MERIGNAC	20170824	23.275
602	BORDEAUX-MERIGNAC	20170825	23.2
603	BORDEAUX-MERIGNAC	20170826	24.625
604	BORDEAUX-MERIGNAC	20170827	23.675
605	BORDEAUX-MERIGNAC	20170828	26.05
606	BORDEAUX-MERIGNAC	20170829	23.9833333333
607	BORDEAUX-MERIGNAC	20170830	20.8142857143
608	BORDEAUX-MERIGNAC	20170831	17.35
609	BORDEAUX-MERIGNAC	20170901	15.2428571429
610	BORDEAUX-MERIGNAC	20170902	16.8375
611	BORDEAUX-MERIGNAC	20170903	17.125
612	BORDEAUX-MERIGNAC	20170904	19.45
613	BORDEAUX-MERIGNAC	20170905	19.4625
614	BORDEAUX-MERIGNAC	20170906	17.9625
615	BORDEAUX-MERIGNAC	20170907	18.1375
616	BORDEAUX-MERIGNAC	20170908	18.3
617	BORDEAUX-MERIGNAC	20170909	16.4375
618	BORDEAUX-MERIGNAC	20170910	15.5125
619	BORDEAUX-MERIGNAC	20170911	17.225
620	BORDEAUX-MERIGNAC	20170912	16.025
621	BORDEAUX-MERIGNAC	20170913	19.1
622	BORDEAUX-MERIGNAC	20170914	16.9125
623	BORDEAUX-MERIGNAC	20170915	14.1375
624	BORDEAUX-MERIGNAC	20170916	12.6125
625	BORDEAUX-MERIGNAC	20170917	13.325
626	BORDEAUX-MERIGNAC	20170918	14.8625
627	BORDEAUX-MERIGNAC	20170919	13.6875
628	BORDEAUX-MERIGNAC	20170920	13.7875
629	BORDEAUX-MERIGNAC	20170921	16.15
630	BORDEAUX-MERIGNAC	20170922	17.025
631	BORDEAUX-MERIGNAC	20170923	17.4125
632	BORDEAUX-MERIGNAC	20170924	19.45
633	BORDEAUX-MERIGNAC	20170925	18.0125
634	BORDEAUX-MERIGNAC	20170926	15.975
635	BORDEAUX-MERIGNAC	20170927	17.9625
636	BORDEAUX-MERIGNAC	20170928	19.4625
637	BORDEAUX-MERIGNAC	20170929	20.05
638	BORDEAUX-MERIGNAC	20170930	16.1125
639	BORDEAUX-MERIGNAC	20171001	16.0625
640	BORDEAUX-MERIGNAC	20171002	18.825
641	BORDEAUX-MERIGNAC	20171003	19.525
642	BORDEAUX-MERIGNAC	20171004	16.55
643	BORDEAUX-MERIGNAC	20171005	16.0875
644	BORDEAUX-MERIGNAC	20171006	15.4
645	BORDEAUX-MERIGNAC	20171007	12.1
646	BORDEAUX-MERIGNAC	20171008	12.55
647	BORDEAUX-MERIGNAC	20171009	15.0625
648	BORDEAUX-MERIGNAC	20171010	16.0625
649	BORDEAUX-MERIGNAC	20171011	16.3875
650	BORDEAUX-MERIGNAC	20171012	14.7625
651	BORDEAUX-MERIGNAC	20171013	16.55
652	BORDEAUX-MERIGNAC	20171014	17.0
653	BORDEAUX-MERIGNAC	20171015	20.4
654	BORDEAUX-MERIGNAC	20171016	20.45
655	BORDEAUX-MERIGNAC	20171017	19.3125
656	BORDEAUX-MERIGNAC	20171018	17.8125
657	BORDEAUX-MERIGNAC	20171019	15.8375
658	BORDEAUX-MERIGNAC	20171020	16.95
659	BORDEAUX-MERIGNAC	20171021	15.1
660	BORDEAUX-MERIGNAC	20171022	12.2125
661	BORDEAUX-MERIGNAC	20171023	14.225
662	BORDEAUX-MERIGNAC	20171024	14.8625
663	BORDEAUX-MERIGNAC	20171025	16.65
664	BORDEAUX-MERIGNAC	20171026	17.3875
665	BORDEAUX-MERIGNAC	20171027	17.0
666	BORDEAUX-MERIGNAC	20171028	12.125
667	BORDEAUX-MERIGNAC	20171029	10.975
668	BORDEAUX-MERIGNAC	20171030	11.6375
669	BORDEAUX-MERIGNAC	20171031	8.0
670	BORDEAUX-MERIGNAC	20171101	11.35
671	BORDEAUX-MERIGNAC	20171102	15.0
672	BORDEAUX-MERIGNAC	20171103	13.925
673	BORDEAUX-MERIGNAC	20171104	12.725
674	BORDEAUX-MERIGNAC	20171105	9.575
675	BORDEAUX-MERIGNAC	20171106	6.775
676	BORDEAUX-MERIGNAC	20171107	5.95
677	BORDEAUX-MERIGNAC	20171108	8.9375
678	BORDEAUX-MERIGNAC	20171109	8.425
679	BORDEAUX-MERIGNAC	20171110	10.1375
680	BORDEAUX-MERIGNAC	20171111	12.7375
681	BORDEAUX-MERIGNAC	20171112	13.05
682	BORDEAUX-MERIGNAC	20171113	6.7875
683	BORDEAUX-MERIGNAC	20171114	6.85
684	BORDEAUX-MERIGNAC	20171115	5.8625
685	BORDEAUX-MERIGNAC	20171116	6.5625
686	BORDEAUX-MERIGNAC	20171117	8.825
687	BORDEAUX-MERIGNAC	20171118	6.05
688	BORDEAUX-MERIGNAC	20171119	4.625
689	BORDEAUX-MERIGNAC	20171120	6.5125
690	BORDEAUX-MERIGNAC	20171121	6.3125
691	BORDEAUX-MERIGNAC	20171122	10.6875
692	BORDEAUX-MERIGNAC	20171123	14.35
693	BORDEAUX-MERIGNAC	20171124	12.0
694	BORDEAUX-MERIGNAC	20171125	9.05
695	BORDEAUX-MERIGNAC	20171126	6.2
696	BORDEAUX-MERIGNAC	20171127	5.9875
697	BORDEAUX-MERIGNAC	20171128	6.825
698	BORDEAUX-MERIGNAC	20171129	4.44285714286
699	BORDEAUX-MERIGNAC	20171130	2.9125
700	BORDEAUX-MERIGNAC	20171201	3.9
701	BORDEAUX-MERIGNAC	20171202	0.9
702	BORDEAUX-MERIGNAC	20171203	0.05
703	BORDEAUX-MERIGNAC	20171204	5.275
704	BORDEAUX-MERIGNAC	20171205	4.1875
705	BORDEAUX-MERIGNAC	20171206	0.025
706	BORDEAUX-MERIGNAC	20171207	5.625
707	BORDEAUX-MERIGNAC	20171208	8.575
708	BORDEAUX-MERIGNAC	20171209	5.6375
709	BORDEAUX-MERIGNAC	20171210	11.775
710	BORDEAUX-MERIGNAC	20171211	9.125
711	BORDEAUX-MERIGNAC	20171212	5.5875
712	BORDEAUX-MERIGNAC	20171213	9.275
713	BORDEAUX-MERIGNAC	20171214	11.875
714	BORDEAUX-MERIGNAC	20171215	7.275
715	BORDEAUX-MERIGNAC	20171216	3.65
716	BORDEAUX-MERIGNAC	20171217	5.0125
717	BORDEAUX-MERIGNAC	20171218	8.775
718	BORDEAUX-MERIGNAC	20171219	4.3375
719	BORDEAUX-MERIGNAC	20171220	3.975
720	BORDEAUX-MERIGNAC	20171221	7.67142857143
721	BORDEAUX-MERIGNAC	20171222	8.25
722	BORDEAUX-MERIGNAC	20171223	9.125
723	BORDEAUX-MERIGNAC	20171224	7.2875
724	BORDEAUX-MERIGNAC	20171225	5.775
725	BORDEAUX-MERIGNAC	20171226	8.1875
726	BORDEAUX-MERIGNAC	20171227	7.2
727	BORDEAUX-MERIGNAC	20171228	4.475
728	BORDEAUX-MERIGNAC	20171229	10.15
729	BORDEAUX-MERIGNAC	20171230	14.2625
730	BORDEAUX-MERIGNAC	20171231	10.4
731	BORDEAUX-MERIGNAC	20180101	10.6125
732	BORDEAUX-MERIGNAC	20180102	11.75
733	BORDEAUX-MERIGNAC	20180103	14.15
734	BORDEAUX-MERIGNAC	20180104	14.2625
735	BORDEAUX-MERIGNAC	20180105	11.0625
736	BORDEAUX-MERIGNAC	20180106	7.6
737	BORDEAUX-MERIGNAC	20180107	9.875
738	BORDEAUX-MERIGNAC	20180108	9.15
739	BORDEAUX-MERIGNAC	20180109	8.2625
740	BORDEAUX-MERIGNAC	20180110	9.575
741	BORDEAUX-MERIGNAC	20180111	7.075
742	BORDEAUX-MERIGNAC	20180112	3.7
743	BORDEAUX-MERIGNAC	20180113	5.2875
744	BORDEAUX-MERIGNAC	20180114	7.0625
745	BORDEAUX-MERIGNAC	20180115	8.8
746	BORDEAUX-MERIGNAC	20180116	12.275
747	BORDEAUX-MERIGNAC	20180117	9.15
748	BORDEAUX-MERIGNAC	20180118	10.4
749	BORDEAUX-MERIGNAC	20180119	9.65
750	BORDEAUX-MERIGNAC	20180120	10.7
751	BORDEAUX-MERIGNAC	20180121	12.7
752	BORDEAUX-MERIGNAC	20180122	11.8875
753	BORDEAUX-MERIGNAC	20180123	10.95
754	BORDEAUX-MERIGNAC	20180124	10.725
755	BORDEAUX-MERIGNAC	20180125	9.4375
756	BORDEAUX-MERIGNAC	20180126	7.325
757	BORDEAUX-MERIGNAC	20180127	4.8875
758	BORDEAUX-MERIGNAC	20180128	3.3875
759	BORDEAUX-MERIGNAC	20180129	5.5625
760	BORDEAUX-MERIGNAC	20180130	9.0625
761	BORDEAUX-MERIGNAC	20180131	8.0625
762	BORDEAUX-MERIGNAC	20180201	6.7625
763	BORDEAUX-MERIGNAC	20180202	4.1125
764	BORDEAUX-MERIGNAC	20180203	5.1125
765	BORDEAUX-MERIGNAC	20180204	4.925
766	BORDEAUX-MERIGNAC	20180205	2.875
767	BORDEAUX-MERIGNAC	20180206	1.2625
768	BORDEAUX-MERIGNAC	20180207	1.7
769	BORDEAUX-MERIGNAC	20180208	1.4375
770	BORDEAUX-MERIGNAC	20180209	1.4875
771	BORDEAUX-MERIGNAC	20180210	3.9125
772	BORDEAUX-MERIGNAC	20180211	8.6625
773	BORDEAUX-MERIGNAC	20180212	4.825
774	BORDEAUX-MERIGNAC	20180213	3.0625
775	BORDEAUX-MERIGNAC	20180214	6.725
776	BORDEAUX-MERIGNAC	20180215	13.85
777	BORDEAUX-MERIGNAC	20180216	11.4875
778	BORDEAUX-MERIGNAC	20180217	9.65
779	BORDEAUX-MERIGNAC	20180218	6.95
780	BORDEAUX-MERIGNAC	20180219	8.9375
781	BORDEAUX-MERIGNAC	20180220	10.5125
782	BORDEAUX-MERIGNAC	20180221	5.9625
783	BORDEAUX-MERIGNAC	20180222	3.2625
784	BORDEAUX-MERIGNAC	20180223	1.2375
785	BORDEAUX-MERIGNAC	20180224	2.35
786	BORDEAUX-MERIGNAC	20180225	2.8625
787	BORDEAUX-MERIGNAC	20180226	0.45
788	BORDEAUX-MERIGNAC	20180227	-2.1375
789	BORDEAUX-MERIGNAC	20180228	-1.1625
790	BORDEAUX-MERIGNAC	20180301	9.5
791	BORDEAUX-MERIGNAC	20180302	9.9375
792	BORDEAUX-MERIGNAC	20180303	12.05
793	BORDEAUX-MERIGNAC	20180304	10.1125
794	BORDEAUX-MERIGNAC	20180305	10.275
795	BORDEAUX-MERIGNAC	20180306	8.2125
796	BORDEAUX-MERIGNAC	20180307	8.2625
797	BORDEAUX-MERIGNAC	20180308	10.0125
798	BORDEAUX-MERIGNAC	20180309	13.425
799	BORDEAUX-MERIGNAC	20180310	14.8
800	BORDEAUX-MERIGNAC	20180311	13.7375
801	BORDEAUX-MERIGNAC	20180312	11.0375
802	BORDEAUX-MERIGNAC	20180313	9.9125
803	BORDEAUX-MERIGNAC	20180314	11.3875
804	BORDEAUX-MERIGNAC	20180315	11.5875
805	BORDEAUX-MERIGNAC	20180316	9.125
806	BORDEAUX-MERIGNAC	20180317	6.8
807	BORDEAUX-MERIGNAC	20180318	6.875
808	BORDEAUX-MERIGNAC	20180319	3.375
809	BORDEAUX-MERIGNAC	20180320	4.8125
810	BORDEAUX-MERIGNAC	20180321	5.5625
811	BORDEAUX-MERIGNAC	20180322	4.775
812	BORDEAUX-MERIGNAC	20180323	5.75
813	BORDEAUX-MERIGNAC	20180324	8.475
814	BORDEAUX-MERIGNAC	20180325	9.625
815	BORDEAUX-MERIGNAC	20180326	9.75
816	BORDEAUX-MERIGNAC	20180327	11.125
817	BORDEAUX-MERIGNAC	20180328	11.025
818	BORDEAUX-MERIGNAC	20180329	9.4375
819	BORDEAUX-MERIGNAC	20180330	10.0625
820	BORDEAUX-MERIGNAC	20180331	8.6625
821	BORDEAUX-MERIGNAC	20180401	10.2
822	BORDEAUX-MERIGNAC	20180402	14.7375
823	BORDEAUX-MERIGNAC	20180403	13.9375
824	BORDEAUX-MERIGNAC	20180404	13.025
825	BORDEAUX-MERIGNAC	20180405	12.7125
826	BORDEAUX-MERIGNAC	20180406	15.9375
827	BORDEAUX-MERIGNAC	20180407	12.75
828	BORDEAUX-MERIGNAC	20180408	11.75
829	BORDEAUX-MERIGNAC	20180409	11.625
830	BORDEAUX-MERIGNAC	20180410	9.975
831	BORDEAUX-MERIGNAC	20180411	11.425
832	BORDEAUX-MERIGNAC	20180412	11.7375
833	BORDEAUX-MERIGNAC	20180413	13.3875
834	BORDEAUX-MERIGNAC	20180414	13.8625
835	BORDEAUX-MERIGNAC	20180415	13.0
836	BORDEAUX-MERIGNAC	20180416	13.625
837	BORDEAUX-MERIGNAC	20180417	16.05
838	BORDEAUX-MERIGNAC	20180418	19.2875
839	BORDEAUX-MERIGNAC	20180419	21.275
840	BORDEAUX-MERIGNAC	20180420	20.9
841	BORDEAUX-MERIGNAC	20180421	20.3375
842	BORDEAUX-MERIGNAC	20180422	19.9
843	BORDEAUX-MERIGNAC	20180423	15.8625
844	BORDEAUX-MERIGNAC	20180424	16.575
845	BORDEAUX-MERIGNAC	20180425	14.0
846	BORDEAUX-MERIGNAC	20180426	13.35
847	BORDEAUX-MERIGNAC	20180427	12.2125
848	BORDEAUX-MERIGNAC	20180428	10.65
849	BORDEAUX-MERIGNAC	20180429	11.55
850	BORDEAUX-MERIGNAC	20180430	10.0
851	BORDEAUX-MERIGNAC	20180501	10.6
852	BORDEAUX-MERIGNAC	20180502	9.8625
853	BORDEAUX-MERIGNAC	20180503	11.7875
854	BORDEAUX-MERIGNAC	20180504	13.625
855	BORDEAUX-MERIGNAC	20180505	16.6125
856	BORDEAUX-MERIGNAC	20180506	18.625
857	BORDEAUX-MERIGNAC	20180507	20.9
858	BORDEAUX-MERIGNAC	20180508	16.05
859	BORDEAUX-MERIGNAC	20180509	15.875
860	BORDEAUX-MERIGNAC	20180510	14.475
861	BORDEAUX-MERIGNAC	20180511	15.3375
862	BORDEAUX-MERIGNAC	20180512	11.8625
863	BORDEAUX-MERIGNAC	20180513	10.375
864	BORDEAUX-MERIGNAC	20180514	11.1125
865	BORDEAUX-MERIGNAC	20180515	14.775
866	BORDEAUX-MERIGNAC	20180516	15.8
867	BORDEAUX-MERIGNAC	20180517	15.975
868	BORDEAUX-MERIGNAC	20180518	18.8375
869	BORDEAUX-MERIGNAC	20180519	18.175
870	BORDEAUX-MERIGNAC	20180520	18.7375
871	BORDEAUX-MERIGNAC	20180521	18.55
872	BORDEAUX-MERIGNAC	20180522	18.6375
873	BORDEAUX-MERIGNAC	20180523	19.475
874	BORDEAUX-MERIGNAC	20180524	20.125
875	BORDEAUX-MERIGNAC	20180525	19.075
876	BORDEAUX-MERIGNAC	20180526	18.8625
877	BORDEAUX-MERIGNAC	20180527	18.675
878	BORDEAUX-MERIGNAC	20180528	17.75
879	BORDEAUX-MERIGNAC	20180529	17.8
880	BORDEAUX-MERIGNAC	20180530	18.075
881	BORDEAUX-MERIGNAC	20180531	17.275
882	BORDEAUX-MERIGNAC	20180601	19.4625
883	BORDEAUX-MERIGNAC	20180602	21.4625
884	BORDEAUX-MERIGNAC	20180603	21.1625
885	BORDEAUX-MERIGNAC	20180604	19.3875
886	BORDEAUX-MERIGNAC	20180605	16.9625
887	BORDEAUX-MERIGNAC	20180606	17.45
888	BORDEAUX-MERIGNAC	20180607	19.0375
889	BORDEAUX-MERIGNAC	20180608	21.8375
890	BORDEAUX-MERIGNAC	20180609	21.3875
891	BORDEAUX-MERIGNAC	20180610	20.2125
892	BORDEAUX-MERIGNAC	20180611	17.55
893	BORDEAUX-MERIGNAC	20180612	17.0125
894	BORDEAUX-MERIGNAC	20180613	18.475
895	BORDEAUX-MERIGNAC	20180614	18.0375
896	BORDEAUX-MERIGNAC	20180615	17.2
897	BORDEAUX-MERIGNAC	20180616	16.9875
898	BORDEAUX-MERIGNAC	20180617	18.1375
899	BORDEAUX-MERIGNAC	20180618	18.6875
900	BORDEAUX-MERIGNAC	20180619	21.2375
901	BORDEAUX-MERIGNAC	20180620	26.025
902	BORDEAUX-MERIGNAC	20180621	24.5875
903	BORDEAUX-MERIGNAC	20180622	20.9625
904	BORDEAUX-MERIGNAC	20180623	21.2375
905	BORDEAUX-MERIGNAC	20180624	21.9625
906	BORDEAUX-MERIGNAC	20180625	23.1875
907	BORDEAUX-MERIGNAC	20180626	25.4375
908	BORDEAUX-MERIGNAC	20180627	23.6625
909	BORDEAUX-MERIGNAC	20180628	24.3875
910	BORDEAUX-MERIGNAC	20180629	24.4375
911	BORDEAUX-MERIGNAC	20180630	26.8125
912	BORDEAUX-MERIGNAC	20180701	24.975
913	BORDEAUX-MERIGNAC	20180702	23.2875
914	BORDEAUX-MERIGNAC	20180703	22.65
915	BORDEAUX-MERIGNAC	20180704	20.225
916	BORDEAUX-MERIGNAC	20180705	19.6875
917	BORDEAUX-MERIGNAC	20180706	20.9625
918	BORDEAUX-MERIGNAC	20180707	23.7
919	BORDEAUX-MERIGNAC	20180708	26.1
920	BORDEAUX-MERIGNAC	20180709	26.5
921	BORDEAUX-MERIGNAC	20180710	24.6
922	BORDEAUX-MERIGNAC	20180711	24.0375
923	BORDEAUX-MERIGNAC	20180712	22.2
924	BORDEAUX-MERIGNAC	20180713	26.72
925	BORDEAUX-MERIGNAC	20180714	26.2625
926	BORDEAUX-MERIGNAC	20180715	25.4625
927	BORDEAUX-MERIGNAC	20180716	21.2875
928	BORDEAUX-MERIGNAC	20180717	22.3625
929	BORDEAUX-MERIGNAC	20180718	22.725
930	BORDEAUX-MERIGNAC	20180719	24.075
931	BORDEAUX-MERIGNAC	20180720	21.55
932	BORDEAUX-MERIGNAC	20180721	20.15
933	BORDEAUX-MERIGNAC	20180722	21.2375
934	BORDEAUX-MERIGNAC	20180723	23.8125
935	BORDEAUX-MERIGNAC	20180724	25.275
936	BORDEAUX-MERIGNAC	20180725	24.4125
937	BORDEAUX-MERIGNAC	20180726	25.4625
938	BORDEAUX-MERIGNAC	20180727	22.8125
939	BORDEAUX-MERIGNAC	20180728	21.8875
940	BORDEAUX-MERIGNAC	20180729	22.3875
941	BORDEAUX-MERIGNAC	20180730	23.125
942	BORDEAUX-MERIGNAC	20180731	23.375
943	BORDEAUX-MERIGNAC	20180801	23.1875
944	BORDEAUX-MERIGNAC	20180802	26.6625
945	BORDEAUX-MERIGNAC	20180803	28.7
946	BORDEAUX-MERIGNAC	20180804	28.1
947	BORDEAUX-MERIGNAC	20180805	29.3
948	BORDEAUX-MERIGNAC	20180806	29.3125
949	BORDEAUX-MERIGNAC	20180807	24.325
950	BORDEAUX-MERIGNAC	20180808	22.2625
951	BORDEAUX-MERIGNAC	20180809	20.0
952	BORDEAUX-MERIGNAC	20180810	19.1875
953	BORDEAUX-MERIGNAC	20180811	21.9125
954	BORDEAUX-MERIGNAC	20180812	23.9625
955	BORDEAUX-MERIGNAC	20180813	21.5625
956	BORDEAUX-MERIGNAC	20180814	21.5625
957	BORDEAUX-MERIGNAC	20180815	22.075
958	BORDEAUX-MERIGNAC	20180816	23.05
959	BORDEAUX-MERIGNAC	20180817	20.4375
960	BORDEAUX-MERIGNAC	20180818	20.35
961	BORDEAUX-MERIGNAC	20180819	22.0875
962	BORDEAUX-MERIGNAC	20180820	22.6875
963	BORDEAUX-MERIGNAC	20180821	25.4
964	BORDEAUX-MERIGNAC	20180822	26.0625
965	BORDEAUX-MERIGNAC	20180823	22.7875
966	BORDEAUX-MERIGNAC	20180824	19.4
967	BORDEAUX-MERIGNAC	20180825	16.7375
968	BORDEAUX-MERIGNAC	20180826	20.5125
969	BORDEAUX-MERIGNAC	20180827	21.3375
970	BORDEAUX-MERIGNAC	20180828	25.05
971	BORDEAUX-MERIGNAC	20180829	21.075
972	BORDEAUX-MERIGNAC	20180830	19.0125
973	BORDEAUX-MERIGNAC	20180831	19.2
974	BORDEAUX-MERIGNAC	20180901	20.025
975	BORDEAUX-MERIGNAC	20180902	20.85
976	BORDEAUX-MERIGNAC	20180903	20.95
977	BORDEAUX-MERIGNAC	20180904	21.6125
978	BORDEAUX-MERIGNAC	20180905	20.1
979	BORDEAUX-MERIGNAC	20180906	18.975
980	BORDEAUX-MERIGNAC	20180907	19.275
981	BORDEAUX-MERIGNAC	20180908	20.675
982	BORDEAUX-MERIGNAC	20180909	20.475
983	BORDEAUX-MERIGNAC	20180910	20.325
984	BORDEAUX-MERIGNAC	20180911	22.425
985	BORDEAUX-MERIGNAC	20180912	23.3875
986	BORDEAUX-MERIGNAC	20180913	19.95
987	BORDEAUX-MERIGNAC	20180914	19.0125
988	BORDEAUX-MERIGNAC	20180915	18.9
989	BORDEAUX-MERIGNAC	20180916	20.025
990	BORDEAUX-MERIGNAC	20180917	22.4875
991	BORDEAUX-MERIGNAC	20180918	22.6375
992	BORDEAUX-MERIGNAC	20180919	22.0875
993	BORDEAUX-MERIGNAC	20180920	22.25
994	BORDEAUX-MERIGNAC	20180921	18.1875
995	BORDEAUX-MERIGNAC	20180922	18.325
996	BORDEAUX-MERIGNAC	20180923	20.8125
997	BORDEAUX-MERIGNAC	20180924	15.325
998	BORDEAUX-MERIGNAC	20180925	14.3625
999	BORDEAUX-MERIGNAC	20180926	18.15
1000	BORDEAUX-MERIGNAC	20180927	21.3125
1001	BORDEAUX-MERIGNAC	20180928	19.3625
1002	BORDEAUX-MERIGNAC	20180929	18.2625
1003	BORDEAUX-MERIGNAC	20180930	15.75
1004	BORDEAUX-MERIGNAC	20181001	12.925
1005	BORDEAUX-MERIGNAC	20181002	12.9375
1006	BORDEAUX-MERIGNAC	20181003	16.3625
1007	BORDEAUX-MERIGNAC	20181004	16.9125
1008	BORDEAUX-MERIGNAC	20181005	19.2625
1009	BORDEAUX-MERIGNAC	20181006	15.175
1010	BORDEAUX-MERIGNAC	20181007	13.525
1011	BORDEAUX-MERIGNAC	20181008	13.7875
1012	BORDEAUX-MERIGNAC	20181009	14.8375
1013	BORDEAUX-MERIGNAC	20181010	17.375
1014	BORDEAUX-MERIGNAC	20181011	17.5625
1015	BORDEAUX-MERIGNAC	20181012	21.3
1016	BORDEAUX-MERIGNAC	20181013	21.925
1017	BORDEAUX-MERIGNAC	20181014	19.1875
1018	BORDEAUX-MERIGNAC	20181015	14.85
1019	BORDEAUX-MERIGNAC	20181016	15.325
1020	BORDEAUX-MERIGNAC	20181017	15.5625
1021	BORDEAUX-MERIGNAC	20181018	16.65
1022	BORDEAUX-MERIGNAC	20181019	16.45
1023	BORDEAUX-MERIGNAC	20181020	15.95
1024	BORDEAUX-MERIGNAC	20181021	14.825
1025	BORDEAUX-MERIGNAC	20181022	14.2125
1026	BORDEAUX-MERIGNAC	20181023	13.9
1027	BORDEAUX-MERIGNAC	20181024	12.925
1028	BORDEAUX-MERIGNAC	20181025	13.975
1029	BORDEAUX-MERIGNAC	20181026	12.4875
1030	BORDEAUX-MERIGNAC	20181027	9.1
1031	BORDEAUX-MERIGNAC	20181028	5.01666666667
1032	BORDEAUX-MERIGNAC	20181029	5.0125
1033	BORDEAUX-MERIGNAC	20181030	8.5
1034	BORDEAUX-MERIGNAC	20181031	9.7625
1035	BORDEAUX-MERIGNAC	20181101	11.625
1036	BORDEAUX-MERIGNAC	20181102	10.9125
1037	BORDEAUX-MERIGNAC	20181103	7.7875
1038	BORDEAUX-MERIGNAC	20181104	8.6125
1039	BORDEAUX-MERIGNAC	20181105	13.0625
1040	BORDEAUX-MERIGNAC	20181106	10.8875
1041	BORDEAUX-MERIGNAC	20181107	11.125
1042	BORDEAUX-MERIGNAC	20181108	10.175
1043	BORDEAUX-MERIGNAC	20181109	12.5125
1044	BORDEAUX-MERIGNAC	20181110	12.45
1045	BORDEAUX-MERIGNAC	20181111	14.1
1046	BORDEAUX-MERIGNAC	20181112	11.85
1047	BORDEAUX-MERIGNAC	20181113	11.7
1048	BORDEAUX-MERIGNAC	20181114	12.475
1049	BORDEAUX-MERIGNAC	20181115	13.9
1050	BORDEAUX-MERIGNAC	20181116	12.875
1051	BORDEAUX-MERIGNAC	20181117	11.475
1052	BORDEAUX-MERIGNAC	20181118	11.425
